None	10094
340621	667
226747	251
101872	247
180171	237
310379	224
10843	193
181079	174
294427	170
468022	165
41693	146
587636	141
614670	141
44035	139
490684	139
113017	129
40539	126
402723	125
226498	118
75757	116
185665	115
304287	114
145588	113
586932	113
541988	112
139424	111
275552	111
28859	109
613219	108
374484	106
565831	106
22757	105
144790	104
614925	100
267723	98
300733	98
354600	98
141286	97
344617	96
225587	92
196323	89
327995	89
121743	88
200671	86
617405	86
282694	85
396481	85
192496	84
156339	83
248550	83
250228	83
34947	82
254519	81
593900	81
457583	80
166998	79
241784	79
320337	79
616649	79
227064	78
514634	78
151406	77
463859	77
82847	77
400964	76
457354	76
539904	76
283541	75
51684	75
252174	74
3082	74
497792	74
620594	74
610590	73
85770	73
67176	72
143262	70
454149	70
213829	69
521255	69
496783	68
541471	68
566023	68
592747	68
88912	68
3669	67
376940	67
448805	66
569772	66
583090	66
124281	65
149616	65
39975	65
454276	65
51733	65
131367	64
180037	64
219484	64
418175	64
491683	63
92996	63
207030	62
448485	62
614243	62
618458	62
196852	61
346457	61
23521	60
311998	60
112273	59
472682	59
526178	59
608376	59
153097	58
493655	58
497963	58
119236	57
230673	57
272028	57
470086	57
489371	57
532569	57
564472	57
191809	56
270248	56
28506	56
532117	56
204572	55
459268	55
577309	55
615748	55
131263	54
160960	54
196558	54
400058	54
406596	54
452599	54
519767	54
349250	53
257310	52
325346	52
522199	52
525421	52
22201	51
290337	51
306720	51
347410	51
459520	51
540934	51
98718	51
190056	50
199467	50
451800	50
504528	50
554099	50
185851	49
190141	49
21244	49
366723	49
505508	49
557599	49
560485	49
617646	49
62810	49
539126	48
622325	48
127505	47
151577	47
219179	47
224508	47
276597	47
280177	47
459622	47
477859	47
492813	47
530551	47
541465	47
559808	47
580177	47
103119	46
136640	46
422504	46
432968	46
445735	46
123260	45
12563	45
206576	45
222533	45
507010	45
588686	45
85425	45
18260	44
201649	44
29050	44
34812	44
430500	44
453396	44
478612	44
569455	44
85222	44
155849	43
168324	43
17571	43
268297	43
291479	43
478952	43
550452	43
578697	43
19092	42
23149	42
275261	42
280263	42
364441	42
365323	42
381411	42
48809	42
51137	42
569850	42
586428	42
143359	41
189820	41
202581	41
370312	41
392167	41
397543	41
409036	41
123025	40
13379	40
135169	40
194044	40
21931	40
220090	40
24474	40
423102	40
425182	40
467777	40
470288	40
53091	40
546992	40
55629	40
568182	40
589869	40
64154	40
74262	40
114385	39
167342	39
205414	39
244960	39
253506	39
74968	39
89931	39
175835	38
205234	38
212016	38
248699	38
423861	38
461814	38
462814	38
465636	38
470248	38
492607	38
504185	38
79902	38
128768	37
134930	37
1383	37
14562	37
1996	37
239538	37
30007	37
324045	37
366284	37
381817	37
422865	37
436056	37
491757	37
517718	37
569396	37
598926	37
600528	37
101977	36
142979	36
172457	36
263966	36
270855	36
273330	36
311587	36
32557	36
325936	36
353658	36
392726	36
409111	36
414408	36
455827	36
56970	36
598851	36
610727	36
76276	36
111214	35
14354	35
1450	35
162563	35
183450	35
238481	35
348716	35
398626	35
434455	35
47528	35
593358	35
609834	35
140501	34
16937	34
221990	34
225086	34
365958	34
373124	34
392512	34
40476	34
440749	34
4653	34
466895	34
483278	34
52575	34
622512	34
93982	34
117364	33
156565	33
179785	33
220442	33
325175	33
332639	33
348411	33
378558	33
391894	33
401725	33
428105	33
436001	33
478367	33
47888	33
482134	33
489154	33
531020	33
558154	33
562028	33
599691	33
100520	32
123228	32
126944	32
173301	32
192632	32
230010	32
235966	32
237555	32
238223	32
246846	32
248089	32
250270	32
256693	32
287226	32
320895	32
326843	32
342382	32
34525	32
364897	32
366639	32
390355	32
474000	32
494057	32
524504	32
527898	32
537293	32
554252	32
61720	32
618974	32
131779	31
146781	31
159688	31
181178	31
267369	31
283179	31
297989	31
325257	31
386292	31
39598	31
430812	31
502196	31
507612	31
517526	31
528144	31
532453	31
543790	31
56437	31
581560	31
601402	31
80387	31
124428	30
140810	30
18519	30
20028	30
215040	30
25832	30
268750	30
269263	30
361313	30
376735	30
405897	30
509800	30
521697	30
533654	30
595568	30
623778	30
163228	29
16840	29
206744	29
2255	29
228988	29
241975	29
244873	29
261475	29
262599	29
269572	29
296938	29
306289	29
313183	29
338908	29
457998	29
492603	29
494409	29
523835	29
554904	29
556804	29
56524	29
566294	29
578821	29
586634	29
591590	29
608647	29
78443	29
129462	28
173460	28
183871	28
186098	28
214573	28
219277	28
239126	28
26226	28
263294	28
280533	28
28696	28
296519	28
306716	28
320472	28
344409	28
350721	28
388472	28
397620	28
463632	28
483911	28
507237	28
544249	28
556366	28
567378	28
569769	28
576466	28
615774	28
65527	28
70896	28
89968	28
139200	27
140811	27
250111	27
259552	27
262605	27
28589	27
28777	27
298922	27
300668	27
310942	27
323933	27
334834	27
371644	27
376665	27
428598	27
434897	27
446310	27
468031	27
486761	27
548231	27
556458	27
55971	27
571354	27
607946	27
90711	27
100922	26
131721	26
140753	26
144650	26
148116	26
185095	26
196203	26
197765	26
235169	26
277496	26
296700	26
322770	26
328475	26
353871	26
375421	26
385552	26
465818	26
467178	26
471113	26
499437	26
513801	26
51767	26
532488	26
624906	26
81028	26
95143	26
105594	25
105656	25
115373	25
124887	25
136055	25
171274	25
182509	25
195644	25
213311	25
244537	25
25311	25
262160	25
271928	25
276089	25
280245	25
300102	25
321833	25
336824	25
337187	25
344616	25
366765	25
375693	25
38438	25
394070	25
409971	25
417634	25
454193	25
454242	25
463233	25
481274	25
486248	25
496762	25
502177	25
506595	25
531268	25
538307	25
567547	25
569179	25
581798	25
596241	25
84070	25
103858	24
107432	24
128523	24
140480	24
149475	24
173094	24
17415	24
184172	24
212860	24
222310	24
255635	24
262951	24
270565	24
277511	24
306988	24
311739	24
314606	24
318901	24
32076	24
359811	24
361000	24
382448	24
427277	24
449086	24
459771	24
468844	24
477941	24
495076	24
499009	24
505669	24
563449	24
569366	24
569554	24
576640	24
581975	24
587100	24
596315	24
606813	24
610125	24
94537	24
12730	23
131222	23
134437	23
141598	23
150404	23
160438	23
163101	23
17411	23
188632	23
203537	23
206975	23
208220	23
216223	23
222184	23
223147	23
224051	23
253061	23
265374	23
267741	23
268649	23
269414	23
275594	23
276035	23
277277	23
277323	23
289680	23
30819	23
316577	23
320955	23
329864	23
341539	23
350511	23
371598	23
372773	23
402273	23
422766	23
430633	23
445533	23
450160	23
450349	23
454436	23
467530	23
470057	23
470748	23
495706	23
507117	23
514710	23
518336	23
539951	23
546722	23
563539	23
574204	23
574483	23
585761	23
588244	23
59110	23
592491	23
611203	23
618422	23
70786	23
77870	23
100920	22
102148	22
123485	22
136805	22
136867	22
158229	22
158948	22
162605	22
170885	22
215142	22
217506	22
235320	22
235507	22
299424	22
352206	22
357972	22
378269	22
382094	22
385468	22
411217	22
42771	22
431048	22
442631	22
451131	22
454589	22
455400	22
473760	22
474134	22
478832	22
479777	22
490216	22
52042	22
522455	22
526110	22
53727	22
542635	22
566644	22
568350	22
594115	22
7863	22
82199	22
91556	22
96319	22
110821	21
111130	21
120970	21
126535	21
131488	21
138113	21
158502	21
160998	21
170634	21
220271	21
230202	21
231617	21
246378	21
252005	21
255918	21
259207	21
266184	21
273065	21
280997	21
312775	21
317678	21
327633	21
32953	21
330613	21
355586	21
3696	21
376305	21
392569	21
406535	21
410606	21
4119	21
41821	21
440753	21
449850	21
453409	21
4557	21
477192	21
483540	21
507696	21
509945	21
516490	21
531445	21
542718	21
558295	21
559512	21
580974	21
617491	21
620288	21
84243	21
104895	20
111411	20
112126	20
120328	20
125688	20
133867	20
135864	20
160716	20
166053	20
185702	20
188078	20
205871	20
210839	20
22045	20
253192	20
261386	20
265852	20
266346	20
270539	20
28621	20
291973	20
297082	20
299385	20
308552	20
308695	20
310810	20
312034	20
338976	20
348790	20
351075	20
353740	20
356579	20
372658	20
381475	20
386899	20
387522	20
39046	20
430570	20
430667	20
434626	20
444400	20
457148	20
495105	20
496768	20
498126	20
512476	20
531310	20
553257	20
554577	20
560547	20
564853	20
56653	20
573838	20
600313	20
623230	20
623758	20
6539	20
73395	20
81063	20
100419	19
105502	19
11059	19
117158	19
122215	19
124511	19
129155	19
130054	19
145818	19
156579	19
159871	19
160223	19
170113	19
172201	19
181667	19
228104	19
235885	19
237488	19
239762	19
242810	19
247155	19
248942	19
258823	19
267846	19
301986	19
307904	19
307960	19
319898	19
331866	19
339392	19
370449	19
373625	19
393635	19
401347	19
427620	19
433899	19
434691	19
435555	19
438293	19
443535	19
446655	19
46539	19
467740	19
472634	19
477379	19
486428	19
488761	19
48909	19
496465	19
499828	19
516835	19
516842	19
537052	19
539014	19
548055	19
549840	19
559390	19
561325	19
569223	19
572660	19
594998	19
612595	19
617599	19
67136	19
70528	19
78755	19
84651	19
90662	19
90816	19
113757	18
123929	18
130849	18
140538	18
142279	18
14436	18
146958	18
162325	18
170347	18
178371	18
182140	18
206847	18
223457	18
253437	18
27904	18
28184	18
286002	18
302655	18
324472	18
340873	18
341671	18
357931	18
361309	18
368025	18
386320	18
396506	18
411283	18
42306	18
442628	18
449195	18
449632	18
460065	18
461439	18
46759	18
47542	18
483471	18
488032	18
488803	18
49669	18
498795	18
503258	18
529899	18
531379	18
531821	18
533956	18
535159	18
548098	18
551350	18
562346	18
567655	18
569074	18
579891	18
588793	18
605401	18
612797	18
615745	18
63667	18
84222	18
10382	17
118041	17
121870	17
130677	17
135259	17
141861	17
144114	17
144259	17
164464	17
181398	17
181406	17
187063	17
190019	17
192191	17
196941	17
208007	17
209449	17
217157	17
218312	17
223695	17
225197	17
240422	17
241213	17
241482	17
256288	17
260919	17
263085	17
265758	17
26728	17
280462	17
297948	17
302041	17
302377	17
312845	17
314944	17
318046	17
330442	17
333491	17
351709	17
359265	17
363220	17
365325	17
367062	17
369920	17
375876	17
386411	17
386609	17
38913	17
397839	17
403530	17
405842	17
410641	17
424817	17
431834	17
438231	17
448162	17
449	17
45295	17
457022	17
462537	17
474981	17
475372	17
477870	17
484810	17
486392	17
488440	17
518809	17
525423	17
531846	17
533032	17
536990	17
539938	17
546911	17
553355	17
553728	17
560166	17
563600	17
567726	17
569785	17
570530	17
57414	17
574374	17
579576	17
585293	17
603153	17
620677	17
83947	17
84102	17
90757	17
96467	17
97758	17
102814	16
108858	16
137915	16
140118	16
141639	16
145526	16
146432	16
169708	16
176250	16
182869	16
201378	16
208482	16
210226	16
21486	16
216186	16
219910	16
23574	16
237542	16
252552	16
253207	16
256124	16
270945	16
287275	16
289469	16
298522	16
303578	16
305157	16
308414	16
308545	16
312454	16
314485	16
321362	16
331759	16
335665	16
361283	16
361461	16
372459	16
37625	16
386820	16
393613	16
402058	16
404247	16
40458	16
405180	16
405586	16
413714	16
418860	16
424990	16
429134	16
430564	16
437608	16
442383	16
444137	16
446619	16
452475	16
457551	16
45760	16
462562	16
482829	16
533223	16
536681	16
55098	16
585398	16
589856	16
592564	16
592787	16
599386	16
60117	16
60377	16
604243	16
615143	16
615875	16
618915	16
620315	16
6353	16
80458	16
95502	16
103705	15
10669	15
108047	15
111979	15
114709	15
119154	15
13660	15
138777	15
147112	15
156663	15
159568	15
161901	15
166392	15
167200	15
174088	15
17497	15
177998	15
182953	15
189971	15
194482	15
199709	15
200053	15
207339	15
220280	15
221736	15
227032	15
235250	15
248202	15
248774	15
265124	15
271992	15
274402	15
278817	15
281869	15
285175	15
290541	15
296497	15
303067	15
309265	15
312904	15
318345	15
322643	15
333393	15
35774	15
35793	15
366961	15
38420	15
38476	15
385015	15
386719	15
387347	15
399032	15
40915	15
410183	15
417246	15
418635	15
418739	15
427401	15
430552	15
432226	15
439299	15
440376	15
441443	15
446130	15
450199	15
451541	15
4643	15
472068	15
511696	15
513660	15
513856	15
520195	15
525557	15
528308	15
528691	15
534596	15
537982	15
541394	15
544999	15
551361	15
553890	15
563100	15
57979	15
591015	15
598378	15
600993	15
615614	15
61698	15
624851	15
6984	15
72776	15
72804	15
73278	15
78051	15
80314	15
88966	15
9018	15
90299	15
9101	15
96316	15
101093	14
118220	14
122494	14
124096	14
124270	14
125071	14
129457	14
138530	14
139758	14
141597	14
151797	14
151832	14
16161	14
167727	14
173519	14
182800	14
187219	14
18875	14
192972	14
193096	14
196523	14
19778	14
208781	14
213384	14
213407	14
21527	14
216730	14
219809	14
227128	14
233624	14
241657	14
242374	14
250153	14
258385	14
265141	14
272750	14
282465	14
288744	14
303896	14
307850	14
315689	14
323467	14
327573	14
327881	14
330816	14
331047	14
333614	14
339962	14
340476	14
344350	14
356250	14
361637	14
363219	14
367931	14
368437	14
396011	14
409531	14
411246	14
421507	14
423702	14
424975	14
435892	14
447626	14
448560	14
45369	14
468679	14
468823	14
47429	14
484134	14
486661	14
501834	14
503253	14
508194	14
512679	14
516396	14
521065	14
522447	14
531250	14
537107	14
540605	14
545685	14
552121	14
555498	14
557004	14
565125	14
56700	14
577035	14
577284	14
580720	14
589672	14
590129	14
595398	14
596296	14
603610	14
612481	14
618845	14
619724	14
74231	14
97656	14
102328	13
108403	13
111942	13
139471	13
140126	13
14916	13
149409	13
151678	13
156085	13
157879	13
