147073	463820
56437	369441
189820	350980
531386	347966
393059	318148
88858	313735
257158	313159
17863	307268
175835	305278
436056	305106
600770	301880
123601	299693
194044	299294
270248	296911
182140	274635
131263	264932
459622	257013
213829	244997
22757	243428
207030	242739
234288	236668
192496	232047
123025	231172
85012	231152
247563	226850
111280	224796
144592	223904
275261	223339
196852	222060
146781	221547
283332	220957
349451	219840
36870	218024
40476	217556
349388	216306
180037	216071
370371	212936
523223	211114
382315	207741
378073	205716
392726	204275
25311	203790
34525	203148
267846	202679
440749	198508
532569	194409
489371	187261
179785	186476
210226	186359
267723	185554
324045	179943
513664	179662
558154	179162
216505	176466
538823	170138
228988	168972
219179	166620
173301	163470
169708	163261
55629	159736
183450	158614
227064	155159
569179	154136
582591	152541
119752	151914
235966	150983
492607	150938
484497	147862
467178	147691
457583	147066
325346	146355
574204	145558
405897	144826
375693	144441
212016	143728
129462	142961
224051	142122
489154	141448
423102	141368
39975	140893
371598	137491
119236	136982
540934	136795
569455	136728
497792	136540
596241	136119
248550	136048
528166	135990
423861	135675
608376	133620
541988	133385
257310	132748
461814	132166
607946	131962
493655	131680
210839	130209
283541	128813
344617	128803
126944	127959
225587	126531
